source_id	source_type	target_id	target_type	source_name	target_name	relation_type	ttd_gene_id	ttd_pathway_id	resource
SYMBOL:RRM1	Gene	WikiPathways:WP1601	Pathway	RRM1	Fluoropyrimidine Activity	Hetionet::GpPW::Gene:Pathway	T40045	WP1601	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP75	Pathway	MAPK8	Toll-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP75	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP710	Pathway	MAPK8	DNA Damage Response (only ATM dependent)	Hetionet::GpPW::Gene:Pathway	T40097	WP710	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP69	Pathway	MAPK8	TCR Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP69	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP673	Pathway	MAPK8	ErbB Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP673	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP481	Pathway	MAPK8	Insulin Signaling	Hetionet::GpPW::Gene:Pathway	T40097	WP481	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP437	Pathway	MAPK8	EGF/EGFR Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP437	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP382	Pathway	MAPK8	MAPK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP382	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP366	Pathway	MAPK8	TGF beta Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP366	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP314	Pathway	MAPK8	FAS pathway and Stress induction of HSP regulation	Hetionet::GpPW::Gene:Pathway	T40097	WP314	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP313	Pathway	MAPK8	Signaling of Hepatocyte Growth Factor Receptor	Hetionet::GpPW::Gene:Pathway	T40097	WP313	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP304	Pathway	MAPK8	Kit receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP304	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP3	Pathway	MAPK8	Transcriptional activation by NRF2	Hetionet::GpPW::Gene:Pathway	T40097	WP3	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP288	Pathway	MAPK8	NLR Proteins	Hetionet::GpPW::Gene:Pathway	T40097	WP288	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP286	Pathway	MAPK8	IL-3 Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP286	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2795	Pathway	MAPK8	Cardiac Hypertrophic Response	Hetionet::GpPW::Gene:Pathway	T40097	WP2795	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2643	Pathway	MAPK8	Nanoparticle-mediated activation of receptor signaling	Hetionet::GpPW::Gene:Pathway	T40097	WP2643	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2637	Pathway	MAPK8	Structural Pathway of Interleukin 1 (IL-1)	Hetionet::GpPW::Gene:Pathway	T40097	WP2637	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP262	Pathway	MAPK8	EBV LMP1 signaling	Hetionet::GpPW::Gene:Pathway	T40097	WP262	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2593	Pathway	MAPK8	JAK/STAT	Hetionet::GpPW::Gene:Pathway	T40097	WP2593	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2526	Pathway	MAPK8	PDGF Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP2526	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2513	Pathway	MAPK8	Nanoparticle triggered regulated necrosis	Hetionet::GpPW::Gene:Pathway	T40097	WP2513	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2380	Pathway	MAPK8	BDNF signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP2380	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2377	Pathway	MAPK8	Integrated Pancreatic Cancer Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP2377	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2374	Pathway	MAPK8	Oncostatin M Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP2374	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2355	Pathway	MAPK8	Corticotropin-releasing hormone	Hetionet::GpPW::Gene:Pathway	T40097	WP2355	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2324	Pathway	MAPK8	AGE/RAGE pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP2324	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP231	Pathway	MAPK8	TNF alpha Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP231	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP23	Pathway	MAPK8	B Cell Receptor Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP23	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2263	Pathway	MAPK8	Prostate Cancer	Hetionet::GpPW::Gene:Pathway	T40097	WP2263	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2203	Pathway	MAPK8	TSLP Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP2203	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2036	Pathway	MAPK8	TWEAK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP2036	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2034	Pathway	MAPK8	Leptin signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP2034	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP2018	Pathway	MAPK8	RANKL/RANK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP2018	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP1976	Pathway	MAPK8	Signalling by NGF	Hetionet::GpPW::Gene:Pathway	T40097	WP1976	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP195	Pathway	MAPK8	IL-1 signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP195	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP1841	Pathway	MAPK8	Intrinsic Pathway for Apoptosis	Hetionet::GpPW::Gene:Pathway	T40097	WP1841	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP1808	Pathway	MAPK8	DSCAM interactions	Hetionet::GpPW::Gene:Pathway	T40097	WP1808	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP1772	Pathway	MAPK8	Apoptosis Modulation and Signaling	Hetionet::GpPW::Gene:Pathway	T40097	WP1772	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP1584	Pathway	MAPK8	Type II diabetes mellitus	Hetionet::GpPW::Gene:Pathway	T40097	WP1584	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP1544	Pathway	MAPK8	MicroRNAs in cardiomyocyte hypertrophy	Hetionet::GpPW::Gene:Pathway	T40097	WP1544	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP1528	Pathway	MAPK8	Physiological and Pathological Hypertrophy  of the Heart	Hetionet::GpPW::Gene:Pathway	T40097	WP1528	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP1449	Pathway	MAPK8	Regulation of toll-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40097	WP1449	TTD
SYMBOL:MAPK8	Gene	WikiPathways:WP12	Pathway	MAPK8	Osteoclast Signaling	Hetionet::GpPW::Gene:Pathway	T40097	WP12	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP536	Pathway	PRKCH	Calcium Regulation in the Cardiac Cell	Hetionet::GpPW::Gene:Pathway	T40149	WP536	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP481	Pathway	PRKCH	Insulin Signaling	Hetionet::GpPW::Gene:Pathway	T40149	WP481	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP428	Pathway	PRKCH	Wnt Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40149	WP428	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP399	Pathway	PRKCH	Wnt Signaling Pathway and Pluripotency	Hetionet::GpPW::Gene:Pathway	T40149	WP399	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP382	Pathway	PRKCH	MAPK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40149	WP382	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP35	Pathway	PRKCH	G Protein Signaling Pathways	Hetionet::GpPW::Gene:Pathway	T40149	WP35	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP289	Pathway	PRKCH	Myometrial Relaxation and Contraction Pathways	Hetionet::GpPW::Gene:Pathway	T40149	WP289	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP2374	Pathway	PRKCH	Oncostatin M Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40149	WP2374	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP2261	Pathway	PRKCH	Signaling Pathways in Glioblastoma	Hetionet::GpPW::Gene:Pathway	T40149	WP2261	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP2012	Pathway	PRKCH	miRs in Muscle Cell Differentiation	Hetionet::GpPW::Gene:Pathway	T40149	WP2012	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP1824	Pathway	PRKCH	GPCR downstream signaling	Hetionet::GpPW::Gene:Pathway	T40149	WP1824	TTD
SYMBOL:PRKCH	Gene	WikiPathways:WP1809	Pathway	PRKCH	Effects of PIP2 hydrolysis	Hetionet::GpPW::Gene:Pathway	T40149	WP1809	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP75	Pathway	NFKB1	Toll-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP75	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP710	Pathway	NFKB1	DNA Damage Response (only ATM dependent)	Hetionet::GpPW::Gene:Pathway	T40192	WP710	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP706	Pathway	NFKB1	SIDS Susceptibility Pathways	Hetionet::GpPW::Gene:Pathway	T40192	WP706	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP69	Pathway	NFKB1	TCR Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP69	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP61	Pathway	NFKB1	Notch Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP61	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP560	Pathway	NFKB1	TGF Beta Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP560	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP408	Pathway	NFKB1	Oxidative Stress	Hetionet::GpPW::Gene:Pathway	T40192	WP408	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP395	Pathway	NFKB1	IL-4 Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP395	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP384	Pathway	NFKB1	Apoptosis Modulation by HSP70	Hetionet::GpPW::Gene:Pathway	T40192	WP384	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP382	Pathway	NFKB1	MAPK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP382	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP289	Pathway	NFKB1	Myometrial Relaxation and Contraction Pathways	Hetionet::GpPW::Gene:Pathway	T40192	WP289	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2865	Pathway	NFKB1	IL1 and megakaryotyces in obesity	Hetionet::GpPW::Gene:Pathway	T40192	WP2865	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2864	Pathway	NFKB1	Apoptosis-related network due to altered Notch3 in ovarian cancer	Hetionet::GpPW::Gene:Pathway	T40192	WP2864	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2840	Pathway	NFKB1	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)	Hetionet::GpPW::Gene:Pathway	T40192	WP2840	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2839	Pathway	NFKB1	Hair Follicle Development: Organogenesis (Part 2 of 3)	Hetionet::GpPW::Gene:Pathway	T40192	WP2839	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2804	Pathway	NFKB1	Hair Follicle Development: Induction (Part 1 of 3)	Hetionet::GpPW::Gene:Pathway	T40192	WP2804	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP28	Pathway	NFKB1	Selenium Metabolism and Selenoproteins	Hetionet::GpPW::Gene:Pathway	T40192	WP28	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2795	Pathway	NFKB1	Cardiac Hypertrophic Response	Hetionet::GpPW::Gene:Pathway	T40192	WP2795	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2794	Pathway	NFKB1	Cytosolic sensors of pathogen-associated DNA	Hetionet::GpPW::Gene:Pathway	T40192	WP2794	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2759	Pathway	NFKB1	Fc epsilon receptor (FCERI) signaling	Hetionet::GpPW::Gene:Pathway	T40192	WP2759	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2751	Pathway	NFKB1	Transcriptional Regulation of White Adipocyte Differentiation	Hetionet::GpPW::Gene:Pathway	T40192	WP2751	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2746	Pathway	NFKB1	Signaling by the B Cell Receptor (BCR)	Hetionet::GpPW::Gene:Pathway	T40192	WP2746	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2656	Pathway	NFKB1	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	Hetionet::GpPW::Gene:Pathway	T40192	WP2656	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2637	Pathway	NFKB1	Structural Pathway of Interleukin 1 (IL-1)	Hetionet::GpPW::Gene:Pathway	T40192	WP2637	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP262	Pathway	NFKB1	EBV LMP1 signaling	Hetionet::GpPW::Gene:Pathway	T40192	WP262	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2586	Pathway	NFKB1	Aryl Hydrocarbon Receptor	Hetionet::GpPW::Gene:Pathway	T40192	WP2586	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2583	Pathway	NFKB1	T-Cell Receptor and Co-stimulatory Signaling	Hetionet::GpPW::Gene:Pathway	T40192	WP2583	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP254	Pathway	NFKB1	Apoptosis	Hetionet::GpPW::Gene:Pathway	T40192	WP254	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2435	Pathway	NFKB1	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis	Hetionet::GpPW::Gene:Pathway	T40192	WP2435	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2380	Pathway	NFKB1	BDNF signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP2380	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2377	Pathway	NFKB1	Integrated Pancreatic Cancer Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP2377	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2374	Pathway	NFKB1	Oncostatin M Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP2374	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2355	Pathway	NFKB1	Corticotropin-releasing hormone	Hetionet::GpPW::Gene:Pathway	T40192	WP2355	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2324	Pathway	NFKB1	AGE/RAGE pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP2324	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP231	Pathway	NFKB1	TNF alpha Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP231	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP23	Pathway	NFKB1	B Cell Receptor Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP23	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2203	Pathway	NFKB1	TSLP Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP2203	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2112	Pathway	NFKB1	IL17 signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP2112	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2064	Pathway	NFKB1	Neural Crest Differentiation	Hetionet::GpPW::Gene:Pathway	T40192	WP2064	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2036	Pathway	NFKB1	TWEAK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP2036	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2034	Pathway	NFKB1	Leptin signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP2034	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP2018	Pathway	NFKB1	RANKL/RANK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP2018	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1984	Pathway	NFKB1	Integrated Breast Cancer Pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP1984	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1976	Pathway	NFKB1	Signalling by NGF	Hetionet::GpPW::Gene:Pathway	T40192	WP1976	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP195	Pathway	NFKB1	IL-1 signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP195	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1927	Pathway	NFKB1	TCR signaling	Hetionet::GpPW::Gene:Pathway	T40192	WP1927	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1904	Pathway	NFKB1	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	Hetionet::GpPW::Gene:Pathway	T40192	WP1904	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1839	Pathway	NFKB1	Interleukin-1 signaling	Hetionet::GpPW::Gene:Pathway	T40192	WP1839	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1838	Pathway	NFKB1	Interleukin-1 processing	Hetionet::GpPW::Gene:Pathway	T40192	WP1838	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1772	Pathway	NFKB1	Apoptosis Modulation and Signaling	Hetionet::GpPW::Gene:Pathway	T40192	WP1772	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP176	Pathway	NFKB1	Folate Metabolism	Hetionet::GpPW::Gene:Pathway	T40192	WP176	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1559	Pathway	NFKB1	TFs Regulate miRNAs related to cardiac hypertrophy	Hetionet::GpPW::Gene:Pathway	T40192	WP1559	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1544	Pathway	NFKB1	MicroRNAs in cardiomyocyte hypertrophy	Hetionet::GpPW::Gene:Pathway	T40192	WP1544	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1533	Pathway	NFKB1	Vitamin B12 Metabolism	Hetionet::GpPW::Gene:Pathway	T40192	WP1533	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP15	Pathway	NFKB1	Selenium Micronutrient Network	Hetionet::GpPW::Gene:Pathway	T40192	WP15	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1449	Pathway	NFKB1	Regulation of toll-like receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40192	WP1449	TTD
SYMBOL:NFKB1	Gene	WikiPathways:WP1434	Pathway	NFKB1	Osteopontin Signaling	Hetionet::GpPW::Gene:Pathway	T40192	WP1434	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP536	Pathway	PRKCB	Calcium Regulation in the Cardiac Cell	Hetionet::GpPW::Gene:Pathway	T40276	WP536	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP481	Pathway	PRKCB	Insulin Signaling	Hetionet::GpPW::Gene:Pathway	T40276	WP481	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP437	Pathway	PRKCB	EGF/EGFR Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40276	WP437	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP428	Pathway	PRKCB	Wnt Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40276	WP428	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP399	Pathway	PRKCB	Wnt Signaling Pathway and Pluripotency	Hetionet::GpPW::Gene:Pathway	T40276	WP399	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP382	Pathway	PRKCB	MAPK Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40276	WP382	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP363	Pathway	PRKCB	Wnt Signaling Pathway Netpath	Hetionet::GpPW::Gene:Pathway	T40276	WP363	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP35	Pathway	PRKCB	G Protein Signaling Pathways	Hetionet::GpPW::Gene:Pathway	T40276	WP35	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP304	Pathway	PRKCB	Kit receptor signaling pathway	Hetionet::GpPW::Gene:Pathway	T40276	WP304	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP289	Pathway	PRKCB	Myometrial Relaxation and Contraction Pathways	Hetionet::GpPW::Gene:Pathway	T40276	WP289	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP2746	Pathway	PRKCB	Signaling by the B Cell Receptor (BCR)	Hetionet::GpPW::Gene:Pathway	T40276	WP2746	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP2374	Pathway	PRKCB	Oncostatin M Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40276	WP2374	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP2355	Pathway	PRKCB	Corticotropin-releasing hormone	Hetionet::GpPW::Gene:Pathway	T40276	WP2355	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP2324	Pathway	PRKCB	AGE/RAGE pathway	Hetionet::GpPW::Gene:Pathway	T40276	WP2324	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP23	Pathway	PRKCB	B Cell Receptor Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40276	WP23	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP2261	Pathway	PRKCB	Signaling Pathways in Glioblastoma	Hetionet::GpPW::Gene:Pathway	T40276	WP2261	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP2012	Pathway	PRKCB	miRs in Muscle Cell Differentiation	Hetionet::GpPW::Gene:Pathway	T40276	WP2012	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP1903	Pathway	PRKCB	Response to elevated platelet cytosolic Ca2+	Hetionet::GpPW::Gene:Pathway	T40276	WP1903	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP1544	Pathway	PRKCB	MicroRNAs in cardiomyocyte hypertrophy	Hetionet::GpPW::Gene:Pathway	T40276	WP1544	TTD
SYMBOL:PRKCB	Gene	WikiPathways:WP1528	Pathway	PRKCB	Physiological and Pathological Hypertrophy  of the Heart	Hetionet::GpPW::Gene:Pathway	T40276	WP1528	TTD
SYMBOL:ELANE	Gene	WikiPathways:WP2840	Pathway	ELANE	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)	Hetionet::GpPW::Gene:Pathway	T40332	WP2840	TTD
SYMBOL:ELANE	Gene	WikiPathways:WP2806	Pathway	ELANE	Human Complement System	Hetionet::GpPW::Gene:Pathway	T40332	WP2806	TTD
SYMBOL:ELANE	Gene	WikiPathways:WP2708	Pathway	ELANE	Degradation of collagen	Hetionet::GpPW::Gene:Pathway	T40332	WP2708	TTD
SYMBOL:MET	Gene	WikiPathways:WP366	Pathway	MET	TGF beta Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40474	WP366	TTD
SYMBOL:MET	Gene	WikiPathways:WP313	Pathway	MET	Signaling of Hepatocyte Growth Factor Receptor	Hetionet::GpPW::Gene:Pathway	T40474	WP313	TTD
SYMBOL:MET	Gene	WikiPathways:WP306	Pathway	MET	Focal Adhesion	Hetionet::GpPW::Gene:Pathway	T40474	WP306	TTD
SYMBOL:MET	Gene	WikiPathways:WP2870	Pathway	MET	Extracellular vesicle-mediated signaling in recipient cells	Hetionet::GpPW::Gene:Pathway	T40474	WP2870	TTD
SYMBOL:MET	Gene	WikiPathways:WP2261	Pathway	MET	Signaling Pathways in Glioblastoma	Hetionet::GpPW::Gene:Pathway	T40474	WP2261	TTD
SYMBOL:MET	Gene	WikiPathways:WP2006	Pathway	MET	miR-targeted genes in squamous cell - TarBase	Hetionet::GpPW::Gene:Pathway	T40474	WP2006	TTD
SYMBOL:MET	Gene	WikiPathways:WP2005	Pathway	MET	miR-targeted genes in muscle cell - TarBase	Hetionet::GpPW::Gene:Pathway	T40474	WP2005	TTD
SYMBOL:MET	Gene	WikiPathways:WP2004	Pathway	MET	miR-targeted genes in lymphocytes - TarBase	Hetionet::GpPW::Gene:Pathway	T40474	WP2004	TTD
SYMBOL:MET	Gene	WikiPathways:WP2002	Pathway	MET	miR-targeted genes in epithelium - TarBase	Hetionet::GpPW::Gene:Pathway	T40474	WP2002	TTD
SYMBOL:MET	Gene	WikiPathways:WP1907	Pathway	MET	Semaphorin interactions	Hetionet::GpPW::Gene:Pathway	T40474	WP1907	TTD
SYMBOL:PPP2CA	Gene	WikiPathways:WP500	Pathway	PPP2CA	Glycogen Metabolism	Hetionet::GpPW::Gene:Pathway	T40491	WP500	TTD
SYMBOL:PPP2CA	Gene	WikiPathways:WP399	Pathway	PPP2CA	Wnt Signaling Pathway and Pluripotency	Hetionet::GpPW::Gene:Pathway	T40491	WP399	TTD
SYMBOL:PPP2CA	Gene	WikiPathways:WP2857	Pathway	PPP2CA	Mesodermal Commitment Pathway	Hetionet::GpPW::Gene:Pathway	T40491	WP2857	TTD
SYMBOL:PPP2CA	Gene	WikiPathways:WP2757	Pathway	PPP2CA	Mitotic Metaphase and Anaphase	Hetionet::GpPW::Gene:Pathway	T40491	WP2757	TTD
SYMBOL:PPP2CA	Gene	WikiPathways:WP2710	Pathway	PPP2CA	Nonsense-Mediated Decay	Hetionet::GpPW::Gene:Pathway	T40491	WP2710	TTD
SYMBOL:PPP2CA	Gene	WikiPathways:WP2436	Pathway	PPP2CA	Dopamine metabolism	Hetionet::GpPW::Gene:Pathway	T40491	WP2436	TTD
SYMBOL:PPP2CA	Gene	WikiPathways:WP2380	Pathway	PPP2CA	BDNF signaling pathway	Hetionet::GpPW::Gene:Pathway	T40491	WP2380	TTD
SYMBOL:PPP2CA	Gene	WikiPathways:WP231	Pathway	PPP2CA	TNF alpha Signaling Pathway	Hetionet::GpPW::Gene:Pathway	T40491	WP231	TTD
SYMBOL:PPP2CA	Gene	WikiPathways:WP1911	Pathway	PPP2CA	Signaling by FGFR	Hetionet::GpPW::Gene:Pathway	T40491	WP1911	TTD
SYMBOL:BRD4	Gene	WikiPathways:WP3295	Pathway	BRD4	Chemical Compounds to monitor Proteins	Hetionet::GpPW::Gene:Pathway	T40556	WP3295	TTD
SYMBOL:PLK1	Gene	WikiPathways:WP2765	Pathway	PLK1	Mitotic Telophase/Cytokinesis	Hetionet::GpPW::Gene:Pathway	T40694	WP2765	TTD
SYMBOL:PLK1	Gene	WikiPathways:WP2757	Pathway	PLK1	Mitotic Metaphase and Anaphase	Hetionet::GpPW::Gene:Pathway	T40694	WP2757	TTD
SYMBOL:PLK1	Gene	WikiPathways:WP2654	Pathway	PLK1	Mitotic Prophase	Hetionet::GpPW::Gene:Pathway	T40694	WP2654	TTD
